y;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13
Dragspel;0.97462;-165.53580;1001.24641;-96.90570;-0.00000;N/A;2.20316;-0.88402;5476.21666;-89185.09326;FALSE;FALSE;-1.94924
Dragspel;0.58828;-599.65487;1000.87185;-58.50600;-0.00000;Slussen;0.07891;-0.63378;5472.56522;-89185.38608;FALSE;FALSE;-1.17655
Dragspel;1.29336;-453.88553;1000.22198;-129.25212;-0.00000;Slussen;3.06254;-1.38997;5475.74012;-89185.83055;FALSE;FALSE;-2.58672
Dragspel;0.90285;-727.49862;1000.75506;-89.94977;-0.00000;Entrée;0.24761;-2.20128;5473.42506;-89185.02214;FALSE;FALSE;-1.80569
Dragspel;-0.18700;-66.30624;1000.66876;19.02227;-0.00000;N/A;-3.06494;2.60477;5474.07082;-89187.10311;FALSE;FALSE;0.37400
Dragspel;0.76912;-1026.38323;1000.44667;-76.82760;-0.00000;Brinnelvägen 8;1.73245;0.88189;5474.03224;-89186.62682;FALSE;FALSE;-1.53824
Dragspel;1.37048;-1566.97879;1000.67356;-136.80561;-0.00000;Östra stationen;4.83552;-2.54360;5471.87418;-89184.44176;FALSE;FALSE;-2.74097
Dragspel;2.07218;-1367.60407;1000.86409;-206.70199;-0.00000;Lindstedsvägen 24;1.43763;-1.46328;5473.15107;-89186.70934;FALSE;FALSE;-4.14435
Dragspel;0.27039;496.52006;1001.10437;-26.59566;0.00000;Slussen;1.57482;-0.68825;5473.77435;-89187.25330;FALSE;FALSE;-0.54079
Dragspel;-0.49634;-360.78705;1001.02943;49.96301;-0.00000;N/A;1.45279;1.14954;5473.28177;-89186.69466;FALSE;FALSE;0.99268
Dragspel;0.65276;-21.72564;1000.19396;-65.09225;-0.00000;N/A;-1.43668;0.75975;5475.31140;-89185.38203;FALSE;FALSE;-1.30552
Dragspel;-0.58961;629.96230;1000.72937;59.11245;0.00000;Entrée;-0.27028;0.17712;5473.24083;-89185.86076;FALSE;FALSE;1.17922
Dragspel;0.08116;-836.69921;1000.18372;-8.10179;-0.00000;Entrée;-0.74110;1.55892;5473.06248;-89187.04350;FALSE;FALSE;-0.16231
Dragspel;0.92787;-473.28725;1000.93798;-92.30232;-0.00000;Slussen;-0.30524;-0.49391;5471.85683;-89186.83352;FALSE;FALSE;-1.85573
Dragspel;0.80615;-418.45866;1000.78980;-80.51746;-0.00000;Slussen;4.29084;-3.38455;5473.80903;-89186.38032;FALSE;FALSE;-1.61229
Dragspel;-0.48984;515.09293;1000.71626;49.50971;0.00000;Slussen;-1.96914;0.32025;5472.64248;-89184.17201;FALSE;FALSE;0.97968
Dragspel;1.30981;-1632.94034;1000.33677;-130.86014;-0.00000;Östra stationen;1.71452;-2.12729;5470.77061;-89186.27154;FALSE;FALSE;-2.61963
Dragspel;1.13177;-188.51835;1000.85885;-112.74108;-0.00000;N/A;1.12459;-1.50788;5474.53629;-89186.05079;FALSE;FALSE;-2.26354
Dragspel;0.66693;198.41264;1000.15907;-66.55356;0.00000;N/A;0.87923;2.33861;5473.27406;-89187.46989;FALSE;FALSE;-1.33387
Dragspel;0.16766;-449.57911;1000.77218;-16.22142;-0.00000;Slussen;2.94038;-0.99003;5474.62327;-89186.99838;FALSE;FALSE;-0.33533
Dragspel;0.10346;-959.20891;1000.93782;-10.03609;-0.00000;Entrée;1.82505;-3.32308;5474.76469;-89185.81557;FALSE;FALSE;-0.20693
Dragspel;0.37865;-1235.07419;1001.02760;-37.54347;-0.00000;Brinnelvägen 8;-0.00319;1.78217;5472.28005;-89185.55163;FALSE;FALSE;-0.75729
Dragspel;0.57070;-2043.12571;1001.11716;-56.52744;-0.00000;KTH Biblioteket;3.47035;-0.61410;5475.44641;-89186.63455;FALSE;FALSE;-1.14139
Dragspel;0.03143;-841.64943;1000.71384;-2.80342;-0.00000;Entrée;0.92024;-0.18465;5473.56729;-89186.44264;FALSE;FALSE;-0.06285
Dragspel;0.93037;-135.70922;1000.12282;-92.99351;-0.00000;N/A;1.58790;-3.48574;5475.24305;-89184.56880;FALSE;FALSE;-1.86073
Dragspel;1.31605;-2546.85641;1000.61165;-131.12928;-0.00001;KTH Biblioteket;2.32599;-1.50190;5475.14710;-89185.35743;FALSE;FALSE;-2.63209
Dragspel;0.85775;-339.09127;1000.35578;-85.51081;-0.00000;Slussen;-0.18876;-2.30558;5472.36156;-89186.27341;FALSE;FALSE;-1.71550
Dragspel;1.37996;-822.26857;1000.33859;-137.96748;-0.00000;Entrée;2.94432;-0.07441;5475.26041;-89185.64378;FALSE;FALSE;-2.75992
Dragspel;1.65513;-1122.87632;1000.39764;-165.13474;-0.00000;Brinnelvägen 8;0.84414;-0.63981;5476.58955;-89186.87076;FALSE;FALSE;-3.31026
Dragspel;0.46401;458.09182;1000.56004;-46.18069;0.00000;Slussen;3.26519;-0.53371;5475.58301;-89186.24885;FALSE;FALSE;-0.92803
Dragspel;0.86856;-13.28451;1000.79026;-86.33793;-0.00000;N/A;-0.15573;0.19000;5472.14264;-89186.74250;FALSE;FALSE;-1.73713
Dragspel;0.45216;-1733.32067;1000.67759;-44.70321;-0.00000;Östra stationen;1.64095;-0.97778;5473.99362;-89187.62812;FALSE;FALSE;-0.90433
Dragspel;-0.30680;-983.31988;1001.02293;31.05102;-0.00000;Entrée;0.17419;-2.88602;5474.24320;-89185.44420;FALSE;FALSE;0.61359
Dragspel;0.90243;-1178.78119;1000.16474;-90.15295;-0.00000;Brinnelvägen 8;2.66470;-2.38816;5473.23609;-89187.71608;FALSE;FALSE;-1.80486
Dragspel;0.79809;-265.33262;1001.06341;-79.35843;-0.00000;N/A;2.81181;-1.26634;5476.09797;-89186.53137;FALSE;FALSE;-1.59617
Dragspel;-1.78425;-686.42188;1000.75432;178.63218;-0.00000;Slussen;-0.96422;2.35520;5474.06647;-89184.40074;FALSE;FALSE;3.56850
Dragspel;0.51784;120.29672;1000.55495;-51.73829;0.00000;N/A;1.28607;-0.95520;5472.32573;-89186.92454;FALSE;FALSE;-1.03569
Dragspel;0.07746;775.38353;1000.66673;-7.44359;0.00000;Entrée;0.19036;0.75444;5473.52746;-89185.94767;FALSE;FALSE;-0.15492
Dragspel;0.47141;338.11482;1000.30908;-46.84198;0.00000;Slussen;3.38250;-0.33301;5473.75512;-89187.87249;FALSE;FALSE;-0.94283
Dragspel;1.21746;-1134.82235;1000.60961;-121.48106;-0.00000;Brinnelvägen 8;1.39719;0.15527;5475.05918;-89186.92574;FALSE;FALSE;-2.43493
Dragspel;1.25528;-362.16018;1000.79672;-125.32621;-0.00000;Slussen;2.41417;-2.88309;5474.36399;-89184.77136;FALSE;FALSE;-2.51055
Dragspel;0.52983;97.87918;1000.51969;-52.94691;0.00000;N/A;2.13687;-1.02545;5475.68137;-89186.27020;FALSE;FALSE;-1.05966
Dragspel;0.17769;287.44070;1000.67201;-17.20924;0.00000;Slussen;2.68108;-0.43335;5475.23559;-89186.29866;FALSE;FALSE;-0.35537
Dragspel;1.10090;-455.79055;1000.93590;-109.83660;-0.00000;Slussen;3.30500;0.06525;5474.23245;-89186.10175;FALSE;FALSE;-2.20181
Dragspel;1.25007;-1595.35126;1000.73188;-124.85486;-0.00000;Östra stationen;-1.14361;-0.19970;5473.05397;-89185.06219;FALSE;FALSE;-2.50013
Dragspel;0.15119;-171.65950;1000.86917;-14.89943;-0.00000;N/A;2.80126;-1.50321;5474.05367;-89185.59502;FALSE;FALSE;-0.30239
Dragspel;1.86965;-1122.58375;1000.14925;-186.87660;-0.00000;Brinnelvägen 8;1.09336;-2.66111;5471.30403;-89187.35534;FALSE;FALSE;-3.73929
Dragspel;0.83441;-594.59990;1000.97424;-82.86162;-0.00000;Slussen;2.04047;-0.30612;5472.88919;-89188.67242;FALSE;FALSE;-1.66883
Dragspel;0.79404;63.03682;1000.58759;-79.30715;0.00000;N/A;0.89452;-2.73500;5473.17896;-89188.67270;FALSE;FALSE;-1.58808
Dragspel;-0.53542;293.08718;1000.85922;53.76114;0.00000;Slussen;-2.10631;-0.00732;5475.56376;-89186.19276;FALSE;FALSE;1.07084
Dragspel;0.76406;-136.53527;1000.71457;-76.34235;-0.00000;N/A;0.52130;-0.19930;5473.57814;-89186.72653;FALSE;FALSE;-1.52812
Dragspel;-0.44394;214.75356;1000.84661;44.63667;0.00000;Slussen;-0.29535;1.22133;5475.55711;-89188.09276;FALSE;FALSE;0.88787
Dragspel;0.92580;-298.74205;1000.46823;-92.50877;-0.00000;N/A;0.97315;-2.23545;5474.05200;-89186.18855;FALSE;FALSE;-1.85161
Dragspel;0.46460;-418.90374;1000.63329;-46.07789;-0.00000;Slussen;1.24216;0.66664;5474.29136;-89186.49560;FALSE;FALSE;-0.92919
Dragspel;0.87610;-399.82908;1000.58302;-87.24823;-0.00000;Slussen;-0.03124;-0.49478;5473.76847;-89186.55179;FALSE;FALSE;-1.75220
Dragspel;0.27790;-243.05408;1001.03040;-27.34980;-0.00000;N/A;0.71112;-1.13714;5473.60994;-89186.44853;FALSE;FALSE;-0.55579
Dragspel;0.46923;-85.30679;1000.04342;-46.89500;-0.00000;N/A;-1.25512;1.92823;5473.56972;-89184.05871;FALSE;FALSE;-0.93847
Dragspel;0.58520;-517.80737;1000.27455;-58.32306;-0.00000;Slussen;-1.01256;2.48557;5469.50799;-89185.05270;FALSE;FALSE;-1.17041
Dragspel;-0.32411;-1587.51586;1000.67438;32.63270;-0.00000;Lindstedsvägen 24;0.97079;0.92750;5474.55885;-89183.85947;FALSE;FALSE;0.64823
Dragspel;1.62221;-1437.20305;1000.69528;-162.09085;-0.00000;Lindstedsvägen 24;3.14143;-1.04383;5474.62758;-89186.22182;FALSE;FALSE;-3.24441
Dragspel;0.31735;-142.09234;1001.05752;-31.15245;-0.00000;N/A;0.78065;0.35417;5473.85001;-89185.41624;FALSE;FALSE;-0.63470
Dragspel;0.71654;-791.77383;1000.23159;-71.58514;-0.00000;Entrée;0.80360;-2.46046;5473.89482;-89187.83094;FALSE;FALSE;-1.43308
Dragspel;0.58659;-354.57338;1000.82869;-58.14951;-0.00000;Slussen;-0.58118;0.43460;5473.68745;-89185.81184;FALSE;FALSE;-1.17319
Dragspel;0.15842;-952.77655;1000.75526;-15.39800;-0.00000;Entrée;-0.02665;0.51916;5472.94700;-89186.24627;FALSE;FALSE;-0.31685
Dragspel;-0.47599;246.26242;1001.04752;47.95233;0.00000;Slussen;1.27400;0.51205;5473.84004;-89186.35737;FALSE;FALSE;0.95198
Dragspel;0.75949;-254.31624;1000.77668;-75.66929;-0.00000;N/A;0.29776;-0.69991;5473.75909;-89184.01362;FALSE;FALSE;-1.51897
Dragspel;2.62458;-2397.57564;1000.88320;-261.99985;-0.00000;KTH Biblioteket;3.08662;-3.43651;5474.79674;-89184.19884;FALSE;FALSE;-5.24916
Dragspel;0.36672;-1947.58782;1000.68056;-36.16982;-0.00000;Östra stationen;-0.16759;-3.18528;5472.52133;-89186.04400;FALSE;FALSE;-0.73343
Dragspel;0.39411;-93.91667;1000.90281;-38.89042;-0.00000;N/A;0.61377;-1.15268;5474.17696;-89185.16857;FALSE;FALSE;-0.78822
Dragspel;0.09596;422.10228;1001.00077;-9.16984;0.00000;Slussen;-1.79548;-0.56706;5473.71094;-89186.97226;FALSE;FALSE;-0.19192
Dragspel;0.86303;-1865.67818;1000.69493;-85.75314;-0.00000;Östra stationen;2.42699;-0.02280;5474.28656;-89185.43813;FALSE;FALSE;-1.72606
Dragspel;-0.09707;-1224.01073;1000.40264;10.03523;-0.00000;Brinnelvägen 8;0.26424;-0.03609;5474.31515;-89187.99946;FALSE;FALSE;0.19413
Dragspel;-0.97321;1422.81808;1000.17825;97.35595;0.00000;Östra stationen;-0.53125;1.35188;5474.26793;-89184.51974;FALSE;FALSE;1.94643
Nyckelharpa;0.15418;2231.93924;1000.71850;-15.14220;0.00000;KTH Biblioteket;-0.06764;-0.14808;5474.10057;-89186.42737;TRUE;TRUE;-0.30835
Nyckelharpa;0.53383;1971.94213;1000.50553;-53.17624;0.00000;KTH Biblioteket;1.63387;-1.32467;5473.07218;-89184.89035;TRUE;TRUE;-1.06765
Nyckelharpa;0.32212;2267.36194;1000.34030;-32.08013;0.00000;KTH Biblioteket;-0.60805;-1.39146;5473.32030;-89185.41084;TRUE;TRUE;-0.64423
Nyckelharpa;0.33584;2027.75985;1000.51360;-33.30070;0.00000;KTH Biblioteket;0.50245;-1.24077;5478.15387;-89185.68503;TRUE;TRUE;-0.67167
Nyckelharpa;0.81108;2104.33929;1000.56196;-80.93941;0.00000;KTH Biblioteket;1.10988;-1.79306;5474.01506;-89187.36222;TRUE;TRUE;-1.62215
Nyckelharpa;0.40854;2205.28565;1000.59841;-40.62171;0.00000;KTH Biblioteket;0.82803;-0.02442;5478.93046;-89187.15950;TRUE;TRUE;-0.81707
Nyckelharpa;0.02390;2060.62690;1000.26491;-2.25538;0.00000;KTH Biblioteket;-1.28892;0.39151;5477.98121;-89185.78420;TRUE;TRUE;-0.04781
Nyckelharpa;1.60052;2376.91963;1000.30489;-159.78884;0.00000;KTH Biblioteket;0.48661;-1.82337;5478.53861;-89187.16109;TRUE;TRUE;-3.20105
Nyckelharpa;0.31004;745.45539;1000.37648;-30.86107;0.00000;Entrée;-0.10644;-0.90621;5478.79600;-89185.31875;TRUE;FALSE;-0.62008
Nyckelharpa;0.27604;1688.45397;1000.28933;-27.41771;0.00000;Östra stationen;-0.11963;-0.50931;5478.97764;-89187.52562;TRUE;FALSE;-0.55207
Nyckelharpa;1.17566;40.03159;1000.53999;-117.34449;0.00000;N/A;2.56198;-1.35265;5473.57781;-89185.77194;TRUE;FALSE;-2.35131
Nyckelharpa;0.97389;773.26559;1000.78588;-97.12642;0.00000;Entrée;0.08794;0.21329;5473.83657;-89187.04830;TRUE;FALSE;-1.94779
Nyckelharpa;0.71644;577.04515;1000.32082;-71.50954;0.00000;Slussen;-0.18929;-0.51062;5477.08208;-89187.82493;TRUE;FALSE;-1.43288
Nyckelharpa;0.33972;1574.16021;1000.67240;-33.67414;0.00000;Östra stationen;-0.67683;-0.50788;5476.59501;-89187.10026;TRUE;FALSE;-0.67944
Nyckelharpa;0.75285;864.39494;1000.29698;-75.08580;0.00000;Entrée;1.13716;-0.38620;5474.11437;-89185.75565;TRUE;FALSE;-1.50570
Nyckelharpa;2.14567;962.26408;1000.57368;-214.38909;0.00000;Entrée;2.44439;-1.33642;5478.55629;-89184.44269;TRUE;FALSE;-4.29133
Nyckelharpa;1.59344;391.55609;1000.57806;-159.09213;0.00000;Slussen;1.57118;-1.02796;5479.19419;-89186.51091;TRUE;FALSE;-3.18688
Nyckelharpa;2.56448;571.79856;1000.50776;-256.23931;0.00000;Slussen;2.48610;-2.45366;5476.16908;-89186.69644;TRUE;FALSE;-5.12897
Nyckelharpa;2.12195;-899.10149;1000.47280;-211.98413;-0.00000;Brinnelvägen 8;2.63378;-1.81687;5479.26750;-89184.78531;TRUE;FALSE;-4.24389
Nyckelharpa;1.84891;-395.78739;1000.47388;-184.65129;-0.00000;Slussen;1.37903;-1.85013;5477.84900;-89185.56874;TRUE;FALSE;-3.69782
Nyckelharpa;2.17007;172.39279;1000.63524;-216.70860;0.00000;N/A;3.08898;-1.87950;5475.83570;-89187.77445;TRUE;FALSE;-4.34014
Nyckelharpa;3.83616;-279.33505;1000.29094;-383.45035;-0.00000;Slussen;3.69178;-4.17017;5479.00254;-89185.66722;TRUE;FALSE;-7.67231
Nyckelharpa;2.01820;-428.47053;1000.80625;-201.51806;-0.00000;Slussen;2.24815;-3.27620;5478.39994;-89187.79591;TRUE;FALSE;-4.03641
Nyckelharpa;1.46400;712.72960;1000.27208;-146.25297;0.00000;Slussen;1.74908;-0.30074;5476.31358;-89188.27914;TRUE;FALSE;-2.92800
Nyckelharpa;0.85796;1002.52094;1000.57124;-85.55527;0.00000;Brinnelvägen 8;1.26231;-1.06453;5474.11924;-89186.23077;TRUE;FALSE;-1.71592
Nyckelharpa;2.30998;761.43960;1000.59051;-230.75325;0.00000;Slussen;2.54896;-1.75059;5479.02102;-89186.67432;TRUE;FALSE;-4.61996
Nyckelharpa;1.77804;700.19062;1000.39210;-177.53777;0.00000;Slussen;2.11360;-2.12551;5474.19293;-89185.42886;TRUE;FALSE;-3.55607
Nyckelharpa;2.90050;-109.33429;1000.59627;-289.82449;-0.00000;N/A;3.60518;-2.24052;5478.53544;-89185.20968;TRUE;FALSE;-5.80100
Nyckelharpa;0.98709;1102.55617;1000.39369;-98.45384;0.00000;Brinnelvägen 8;1.00330;-0.23200;5475.05202;-89186.04943;TRUE;FALSE;-1.97418
Nyckelharpa;2.67861;-1225.98751;1000.75086;-267.57793;-0.00000;Lindstedsvägen 24;3.22738;-3.32648;5477.64369;-89185.49697;TRUE;FALSE;-5.35722
Nyckelharpa;4.25475;440.07665;1000.55343;-425.29806;0.00000;N/A;3.83991;-4.89176;5474.52404;-89188.04368;TRUE;FALSE;-8.50949
Nyckelharpa;0.53124;676.66439;1000.50040;-52.88091;0.00000;Entrée;0.51030;-0.83186;5474.23114;-89185.74133;TRUE;FALSE;-1.06248
Nyckelharpa;3.20238;578.90674;1000.39700;-320.10558;0.00000;Slussen;3.21172;-1.88578;5477.32476;-89185.59516;TRUE;FALSE;-6.40477
Nyckelharpa;1.77880;-480.59761;1000.83200;-177.57348;-0.00000;Slussen;2.19293;-1.59849;5474.62332;-89185.94227;TRUE;FALSE;-3.55761
Nyckelharpa;2.37316;-472.92658;1000.79145;-237.01937;-0.00000;Slussen;4.21665;-1.82113;5478.17853;-89185.04670;TRUE;FALSE;-4.74631
Nyckelharpa;0.42563;752.35404;1000.70742;-42.29953;0.00000;Entrée;-0.78689;-1.41809;5471.75691;-89184.68500;TRUE;FALSE;-0.85126
Nyckelharpa;1.33000;291.69961;1000.72733;-132.75853;0.00000;N/A;1.60133;-1.51473;5477.02884;-89185.23540;TRUE;FALSE;-2.66001
Nyckelharpa;2.17992;-1148.13337;1000.38912;-217.73318;-0.00000;Brinnelvägen 8;2.82587;-1.79124;5477.62899;-89186.57526;TRUE;FALSE;-4.35984
Nyckelharpa;3.07973;-1385.94637;1000.57319;-307.71256;-0.00000;Lindstedsvägen 24;3.67516;-3.26971;5475.02979;-89186.83705;TRUE;FALSE;-6.15945
Nyckelharpa;1.86841;-346.47982;1000.29637;-186.64198;-0.00000;Slussen;1.72242;-1.94703;5476.76507;-89187.14113;TRUE;FALSE;-3.73682
Nyckelharpa;1.95358;-879.02327;1000.69581;-195.05633;-0.00000;Entrée;2.90488;-2.53962;5477.84381;-89186.68096;TRUE;FALSE;-3.90716
Nyckelharpa;1.94482;838.62371;1000.63365;-194.29943;0.00000;Entrée;0.65615;-2.00949;5473.63411;-89186.08172;TRUE;FALSE;-3.88963
Nyckelharpa;1.32499;1314.58411;1000.57102;-132.29693;0.00000;Brinnelvägen 8;1.78085;-0.70936;5478.74206;-89184.81030;TRUE;FALSE;-2.64998
Nyckelharpa;0.34490;1214.23798;1000.62701;-34.32468;0.00000;Brinnelvägen 8;0.49345;0.32055;5474.53135;-89186.86174;TRUE;FALSE;-0.68980
Nyckelharpa;1.14101;-38.62034;1000.35041;-113.86772;-0.00000;N/A;-0.77378;-1.85884;5479.59695;-89184.59815;TRUE;FALSE;-2.28203
Nyckelharpa;2.49863;-967.01493;1000.68752;-249.56234;-0.00000;Brinnelvägen 8;2.01792;-2.69484;5473.97114;-89186.15345;TRUE;FALSE;-4.99727
Nyckelharpa;0.13520;1020.54372;1000.58732;-13.23050;0.00000;Brinnelvägen 8;1.22378;-0.59357;5475.77963;-89187.34676;TRUE;FALSE;-0.27040
Nyckelharpa;0.38302;646.20560;1000.64454;-38.07550;0.00000;Entrée;0.79071;0.35495;5475.65824;-89187.35194;TRUE;FALSE;-0.76604
Nyckelharpa;1.84388;742.94750;1000.47417;-184.19072;0.00000;Slussen;2.97568;-1.50353;5478.36661;-89186.47771;TRUE;FALSE;-3.68776
Nyckelharpa;3.09601;-532.52428;1000.35102;-309.37918;-0.00000;Entrée;3.54385;-4.61434;5477.31492;-89183.96683;TRUE;FALSE;-6.19202
Nyckelharpa;1.35596;207.35826;1000.46279;-135.35288;0.00000;N/A;2.16344;-1.87175;5477.55400;-89184.86138;TRUE;FALSE;-2.71191
Nyckelharpa;0.11825;1792.03587;1000.47340;-11.64134;0.00000;Östra stationen;-0.17578;0.40084;5477.42208;-89187.14449;TRUE;FALSE;-0.23650
Nyckelharpa;2.00336;-358.85649;1000.27761;-200.07251;-0.00000;Slussen;0.92395;-2.49387;5478.32747;-89185.93278;TRUE;FALSE;-4.00672
Nyckelharpa;1.35094;-292.93008;1000.66917;-134.79983;-0.00000;Slussen;2.45593;-0.29631;5478.25135;-89185.32500;TRUE;FALSE;-2.70188
Nyckelharpa;2.20720;157.92171;1000.55752;-220.56406;0.00000;N/A;3.60695;-1.89064;5478.57438;-89186.44522;TRUE;FALSE;-4.41439
Nyckelharpa;0.01427;1015.34023;1000.23687;-1.23722;0.00000;Brinnelvägen 8;-1.09722;-0.17593;5477.93954;-89185.61622;TRUE;FALSE;-0.02854
Nyckelharpa;1.29042;351.94941;1000.19734;-128.85052;0.00000;Slussen;0.29598;-2.52912;5474.40668;-89185.83935;TRUE;FALSE;-2.58084
Nyckelharpa;1.99539;-279.67608;1000.38905;-199.26772;-0.00000;Slussen;2.14706;-2.71631;5477.64568;-89185.97389;TRUE;FALSE;-3.99078
Nyckelharpa;3.14750;-1523.05833;1000.47538;-314.55937;-0.00000;Östra stationen;3.28239;-3.80751;5473.79033;-89186.11338;TRUE;FALSE;-6.29500
Nyckelharpa;0.64330;1092.76430;1000.79786;-64.05173;0.00000;Brinnelvägen 8;-0.42266;-1.00982;5478.38978;-89185.94539;TRUE;FALSE;-1.28660
Nyckelharpa;1.84449;953.33639;1000.62349;-184.15525;0.00000;Entrée;2.24849;-1.81557;5474.93701;-89186.75768;TRUE;FALSE;-3.68899
Nyckelharpa;0.19332;1259.05831;1000.35919;-19.08423;0.00000;Lindstedsvägen 24;0.27328;-1.28565;5478.51021;-89187.27985;TRUE;FALSE;-0.38665
Nyckelharpa;1.31791;-249.58478;1000.51512;-131.50936;-0.00000;N/A;1.32492;-1.33798;5477.51337;-89186.45591;TRUE;FALSE;-2.63583
Nyckelharpa;0.97907;965.50284;1000.37919;-97.72362;0.00000;Entrée;0.41102;-1.45107;5472.35133;-89185.18497;TRUE;FALSE;-1.95814
Nyckelharpa;-0.24770;1860.82384;1000.40386;24.90481;0.00000;KTH Biblioteket;0.93335;0.29291;5478.06333;-89185.71505;TRUE;FALSE;0.49540
Nyckelharpa;2.32842;-355.46377;1000.51872;-232.58199;-0.00000;Slussen;3.47018;-1.11677;5474.49816;-89187.84809;TRUE;FALSE;-4.65683
Nyckelharpa;2.22951;-770.95732;1000.59239;-222.71685;-0.00000;Entrée;0.87497;-2.19684;5474.12818;-89185.95296;TRUE;FALSE;-4.45901
Nyckelharpa;2.06382;-240.84094;1000.47910;-206.16913;-0.00000;Slussen;1.52617;-2.06072;5480.57384;-89186.66038;TRUE;FALSE;-4.12764
Nyckelharpa;2.65599;198.18917;1000.23884;-265.37803;0.00000;N/A;2.84786;-2.15553;5472.75646;-89186.23647;TRUE;FALSE;-5.31198
Nyckelharpa;0.57079;1529.74300;1000.43160;-56.88944;0.00000;Lindstedsvägen 24;1.84794;-1.45995;5473.79994;-89185.48786;TRUE;FALSE;-1.14159
Nyckelharpa;1.66630;-509.38424;1000.24152;-166.40651;-0.00000;Slussen;2.14609;-0.48923;5480.28851;-89185.48420;TRUE;FALSE;-3.33260
Nyckelharpa;-0.48626;1539.40678;1000.55059;48.81526;0.00000;Östra stationen;-0.77149;1.60074;5478.09837;-89185.68829;TRUE;FALSE;0.97253
Nyckelharpa;0.79861;292.14871;1000.53933;-79.71229;0.00000;Slussen;2.19922;-0.53354;5475.11551;-89187.88001;TRUE;FALSE;-1.59722
Nyckelharpa;1.24800;366.39742;1000.55078;-124.64368;0.00000;Slussen;0.98088;-0.69648;5472.81427;-89186.84717;TRUE;FALSE;-2.49600
Nyckelharpa;1.85254;1211.99463;1000.63602;-185.03887;0.00000;Brinnelvägen 8;1.92182;-0.81341;5479.61368;-89184.62454;TRUE;FALSE;-3.70507
Nyckelharpa;1.06962;-22.29950;1000.39709;-106.79295;-0.00000;N/A;0.69793;-1.65129;5479.31136;-89187.03904;TRUE;FALSE;-2.13925
Nyckelharpa;2.22094;-222.58903;1000.64767;-221.87846;-0.00000;Slussen;2.46254;-1.90444;5477.47247;-89186.06715;TRUE;FALSE;-4.44188
Nyckelharpa;2.70262;-132.03571;1000.38284;-270.07601;-0.00000;Slussen;3.36026;-2.03312;5478.98402;-89187.20085;TRUE;FALSE;-5.40525
Nyckelharpa;2.14907;822.50780;1000.32462;-214.70660;0.00000;Entrée;1.99452;-3.11376;5476.23849;-89186.02929;TRUE;FALSE;-4.29814
Nyckelharpa;0.83220;1590.65509;1000.19198;-83.10229;0.00000;Östra stationen;0.51187;-0.59640;5473.97859;-89186.74192;TRUE;FALSE;-1.66440
Nyckelharpa;1.29901;-255.13644;1000.63327;-129.71468;-0.00000;N/A;0.84476;-0.60879;5479.47888;-89187.83101;TRUE;FALSE;-2.59803
Nyckelharpa;1.60704;48.24194;1000.24023;-160.54325;0.00000;N/A;1.62809;-1.65220;5473.91468;-89185.63583;TRUE;FALSE;-3.21407
Nyckelharpa;1.59073;-428.38468;1000.67432;-158.77091;-0.00000;Slussen;1.72475;-1.47677;5479.79989;-89185.16090;TRUE;FALSE;-3.18145
Nyckelharpa;1.93143;-756.45283;1000.34315;-192.95914;-0.00000;Entrée;1.67205;-2.43641;5478.47972;-89185.70743;TRUE;FALSE;-3.86286
Nyckelharpa;3.42744;-327.29802;1000.70139;-342.47836;-0.00000;Slussen;2.08748;-2.28957;5474.54534;-89186.43967;TRUE;FALSE;-6.85489
Nyckelharpa;1.03746;1880.47682;1000.57567;-103.49332;0.00000;Östra stationen;0.31524;-2.08639;5476.16517;-89186.49855;TRUE;FALSE;-2.07491
Nyckelharpa;1.73930;889.18858;1000.54455;-173.67079;0.00000;Entrée;1.75660;-0.31565;5477.82293;-89185.28661;TRUE;FALSE;-3.47860
Nyckelharpa;1.63835;-555.98063;1000.21768;-163.69832;-0.00000;Slussen;0.62833;-1.74540;5476.81010;-89186.52906;TRUE;FALSE;-3.27670
Nyckelharpa;2.07367;-82.71687;1000.81895;-207.06484;-0.00000;N/A;1.78905;-1.84626;5478.21971;-89185.56289;TRUE;FALSE;-4.14734
Nyckelharpa;1.38478;284.58747;1000.18711;-138.29829;0.00000;N/A;1.36271;-0.63147;5478.71811;-89185.41361;TRUE;FALSE;-2.76956
Nyckelharpa;4.04574;232.89346;1000.49120;-404.41711;0.00000;N/A;4.40678;-3.98905;5480.10349;-89185.57932;TRUE;FALSE;-8.09148
Nyckelharpa;1.95084;539.15939;1000.53796;-194.85430;0.00000;Slussen;2.34342;-1.62501;5477.59567;-89189.58490;TRUE;FALSE;-3.90168
Nyckelharpa;1.71431;340.08924;1000.65750;-171.13638;0.00000;N/A;1.76550;-1.98738;5478.27603;-89186.98499;TRUE;FALSE;-3.42862
Nyckelharpa;3.01278;-963.11279;1000.25754;-301.04413;-0.00000;Brinnelvägen 8;2.15197;-2.98289;5474.88063;-89187.10877;TRUE;FALSE;-6.02555
Nyckelharpa;2.53164;1829.10268;1000.60841;-252.92047;0.00000;Östra stationen;1.49767;-2.92326;5474.74535;-89185.78872;TRUE;FALSE;-5.06328
Nyckelharpa;2.81968;-180.77467;1000.40726;-281.71902;-0.00000;Slussen;2.48542;-3.38802;5478.25974;-89186.14572;TRUE;FALSE;-5.63935
